champion,win_rate,kda_enhanced,efficiency_score,impact_score,dataset_type,season,patch,has_blue_team,has_red_team,teams_balanced,player,kda,player_efficiency,kill_participation,economic_impact,id 
,,,,,player,,,,,,Buggax,2.2396166134185305,6.718849840255592,0.6913214990138067,15.6,2363
,,,,,player,,,,,,Oddie,2.8517110266159698,8.55513307984791,0.740375123395854,11.7,2364
,,,,,player,,,,,,Seiya,4.8,14.4,0.8275862068965517,14.2,2365
,,,,,player,,,,,,Slow,2.0866666666666664,6.26,0.6760259179265659,9.0,2366
,,,,,player,,,,,,Warangelus,3.75,11.25,0.7894736842105263,17.3,2367
,,,,,player,,,,,,Artifact,2.520912547528517,7.562737642585551,0.7159827213822895,13.2,2368
,,,,,player,,,,,,Celebrity,2.604166666666667,7.812500000000001,0.7225433526011561,13.9,2369
,,,,,player,,,,,,DNK,2.07396449704142,6.221893491124261,0.6746871992300288,9.6,2370
,,,,,player,,,,,,Hani,2.9466666666666668,8.84,0.7466216216216217,11.3,2371
,,,,,player,,,,,,Venus,2.2958579881656807,6.887573964497042,0.696588868940754,7.9,2372
,,,,,player,,,,,,Babip,2.5,5.0,0.7142857142857144,9.6,2373
,,,,,player,,,,,,Destiny,3.75,7.5,0.7894736842105263,7.8,2374
,,,,,player,,,,,,Fudge,1.9285714285714288,3.8571428571428577,0.6585365853658538,11.5,2375
,,,,,player,,,,,,k1ng,3.5,6.999999999999999,0.7777777777777777,15.0,2376
,,,,,player,,,,,,Triple,2.916666666666667,5.833333333333334,0.7446808510638298,12.7,2377
,,,,,player,,,,,,DeuL,2.4545454545454546,2.4545454545454546,0.7105263157894737,16.1,2378
,,,,,player,,,,,,G4,1.8666666666666667,1.8666666666666667,0.6511627906976745,12.3,2379
,,,,,player,,,,,,Lloyd,2.090909090909091,2.090909090909091,0.6764705882352942,11.4,2380
,,,,,player,,,,,,PoP,2.9,2.9,0.7435897435897436,8.8,2381
,,,,,player,,,,,,Rockky,2.6666666666666665,2.6666666666666665,0.7272727272727273,15.0,2382
,,,,,player,,,,,,Armut,1.7933333333333332,3.5866666666666664,0.6420047732696899,12.2,2383
,,,,,player,,,,,,Closer,2.5625,5.125,0.7192982456140351,9.6,2384
,,,,,player,,,,,,Cyeol,1.5784615384615384,3.1569230769230767,0.6121718377088307,10.9,2385
,,,,,player,,,,,,Pilot,3.125,6.25,0.7575757575757576,13.1,2386
,,,,,player,,,,,,Tolerant,1.5917159763313609,3.1834319526627217,0.6141552511415526,7.5,2387
,,,,,player,,,,,,Humanoid,2.7151162790697674,16.290697674418603,0.7308294209702659,15.1,2388
,,,,,player,,,,,,Kobbe,7.939849624060149,47.639097744360896,0.8881412952060553,17.3,2389
,,,,,player,,,,,,Norskeren,3.237237237237237,19.423423423423426,0.7639971651311127,9.1,2390
,,,,,player,,,,,,Vizicsacsi,2.9689440993788816,17.81366459627329,0.7480438184663535,13.6,2391
,,,,,player,,,,,,Xerxe,4.508196721311475,27.049180327868854,0.8184523809523808,11.7,2392
,,,,,player,,,,,,AHaHaCiK,1.973190348525469,9.865951742627344,0.6636609558160504,11.6,2393
,,,,,player,,,,,,BOSS,2.645390070921986,13.22695035460993,0.7256809338521399,13.4,2394
,,,,,player,,,,,,Edward,2.2853403141361257,11.426701570680628,0.6956175298804781,8.8,2395
,,,,,player,,,,,,Innaxe,2.845360824742268,14.22680412371134,0.7399463806970508,14.3,2396
,,,,,player,,,,,,Nomanz,3.197802197802198,15.989010989010987,0.7617801047120418,15.9,2397
,,,,,player,,,,,,Alex,1.8268551236749115,0.0,0.64625,9.9,2398
,,,,,player,,,,,,Wako,2.5,0.0,0.7142857142857143,12.7,2399
,,,,,player,,,,,,Ysera,1.872659176029963,0.0,0.651890482398957,6.9,2400
,,,,,player,,,,,,Ziv,1.868,0.0,0.6513249651324965,10.7,2401
,,,,,player,,,,,,Rainbow,2.333333333333333,0.0,0.7000000000000001,11.2,2402
,,,,,player,,,,,,Apex,2.0,0.0,0.6666666666666666,10.1,2403
,,,,,player,,,,,,Licorice,1.2781774580335732,2.5563549160671464,0.5610526315789474,13.3,2404
,,,,,player,,,,,,Nisqy,1.4388489208633093,2.8776978417266186,0.5899705014749262,11.9,2405
,,,,,player,,,,,,Zeyzal,1.8325,3.665,0.646954986760812,8.5,2406
,,,,,player,,,,,,Sneaky,1.842105263157895,1.842105263157895,0.6481481481481481,13.6,2407
,,,,,player,,,,,,Blaber,1.7130620985010707,1.7130620985010707,0.6314127861089187,11.2,2408
,,,,,player,,,,,,Svenskeren,1.7713625866050808,1.7713625866050808,0.6391666666666667,10.8,2409
,,,,,player,,,,,,Deftly,7.0,7.0,1.0,11.8,2410
,,,,,player,,,,,,Cody Sun,1.2702078521939957,0.0,0.5595116988809766,12.3,2411
,,,,,player,,,,,,Damonte,1.6813880126182963,0.0,0.6270588235294118,12.9,2412
,,,,,player,,,,,,Huni,1.5404157043879907,0.0,0.6063636363636363,14.0,2413
,,,,,player,,,,,,Lira,2.332,0.0,0.6998799519807923,10.6,2414
,,,,,player,,,,,,Vulcan,1.827676240208877,0.0,0.6463527239150508,9.0,2415
,,,,,player,,,,,,BeryL,3.692307692307692,22.153846153846157,0.7868852459016393,8.6,2416
,,,,,player,,,,,,Canyon,3.4444444444444446,20.666666666666668,0.775,11.0,2417
,,,,,player,,,,,,Nuclear,6.374999999999999,38.24999999999999,0.864406779661017,14.7,2418
,,,,,player,,,,,,Nuguri,2.5625,15.374999999999996,0.719298245614035,14.0,2419
,,,,,player,,,,,,ShowMaker,6.571428571428571,39.42857142857143,0.8679245283018867,13.7,2420
,,,,,player,,,,,,Broxah,5.411764705882352,27.05882352941176,0.8440366972477064,10.6,2421
,,,,,player,,,,,,Bwipo,2.289473684210526,11.44736842105263,0.696,12.9,2422
,,,,,player,,,,,,Hylissang,2.0,9.999999999999998,0.6666666666666666,9.6,2423
,,,,,player,,,,,,Nemesis,3.9090909090909087,19.545454545454543,0.7962962962962962,13.7,2424
,,,,,player,,,,,,Rekkles,3.92,19.6,0.7967479674796748,14.5,2425
,,,,,player,,,,,,Crisp,5.905405405405404,82.67567567567566,0.8551859099804305,8.6,2426
,,,,,player,,,,,,Doinb,6.555,91.77,0.8676373262739907,13.5,2427
,,,,,player,,,,,,GimGoon,4.299539170506913,60.19354838709678,0.811304347826087,11.9,2428
,,,,,player,,,,,,Lwx,5.581081081081081,78.13513513513513,0.8480492813141685,15.1,2429
,,,,,player,,,,,,Tian,5.213114754098361,72.98360655737704,0.8390501319261213,11.4,2430
,,,,,player,,,,,,Caps,3.36328125,36.99609374999999,0.7708146821844225,13.2,2431
,,,,,player,,,,,,Jankos,2.859712230215828,31.456834532374103,0.7409133271202236,10.5,2432
,,,,,player,,,,,,Mikyx,2.405487804878049,26.46036585365854,0.7063563115487914,7.9,2433
,,,,,player,,,,,,Perkz,3.078651685393259,33.86516853932585,0.7548209366391184,15.0,2434
,,,,,player,,,,,,Wunder,2.2315112540192925,24.546623794212216,0.6905472636815919,12.6,2435
,,,,,player,,,,,,Kiaya,2.0035335689045937,2.0035335689045937,0.6670588235294117,11.4,2436
,,,,,player,,,,,,Levi,1.762857142857143,1.762857142857143,0.6380558428128231,10.1,2437
,,,,,player,,,,,,Zeros,1.4534534534534531,1.4534534534534531,0.5924112607099143,12.2,2438
,,,,,player,,,,,,Zin,2.0737327188940093,2.0737327188940093,0.6746626686656672,11.2,2439
,,,,,player,,,,,,Slay,1.04,1.04,0.5098039215686275,6.8,2440
,,,,,player,,,,,,Hieu3,1.0,0.0,0.5,6.7,2441
,,,,,player,,,,,,Chovy,6.020689655172414,42.1448275862069,0.8575638506876229,13.0,2442
,,,,,player,,,,,,Lehends,8.462068965517242,59.23448275862069,0.8943148688046648,9.5,2443
,,,,,player,,,,,,Sword,3.058252427184466,21.40776699029126,0.7535885167464115,12.7,2444
,,,,,player,,,,,,Tarzan,4.845814977973569,33.92070484581498,0.8289374529012811,11.5,2445
,,,,,player,,,,,,Viper,8.377952755905513,58.64566929133859,0.8933669185558355,14.8,2446
,,,,,player,,,,,,3Z,1.749063670411985,0.0,0.6362397820163488,11.7,2447
,,,,,player,,,,,,Crash,1.6657142857142857,0.0,0.62486602357985,10.1,2448
,,,,,player,,,,,,Kaiwing,2.995391705069125,0.0,0.7497116493656286,8.5,2449
,,,,,player,,,,,,M1ssion,1.4734982332155475,0.0,0.5957142857142858,12.8,2450
,,,,,player,,,,,,Unified,2.059925093632959,0.0,0.6731946144430845,13.1,2451
,,,,,player,,,,,,Baolan,2.3657142857142857,18.925714285714285,0.7028862478777589,7.7,2452
,,,,,player,,,,,,JackeyLove,3.2184300341296925,25.74744027303754,0.7629449838187702,14.7,2453
,,,,,player,,,,,,Rookie,4.280155642023346,34.24124513618677,0.8106116433308769,13.2,2454
,,,,,player,,,,,,TheShy,3.020833333333333,24.166666666666668,0.7512953367875648,14.0,2455
,,,,,player,,,,,,Ning,2.2131147540983607,13.278688524590164,0.6887755102040817,10.6,2456
,,,,,player,,,,,,Leyan,2.8626609442060085,5.725321888412017,0.741111111111111,11.2,2457
,,,,,player,,,,,,FoFo,3.136,9.408,0.758220502901354,13.6,2458
,,,,,player,,,,,,Hana,2.6666666666666665,8.0,0.7272727272727273,9.5,2459
,,,,,player,,,,,,Koala,2.043596730245232,6.130790190735695,0.6714413607878246,7.9,2460
,,,,,player,,,,,,Lilv,5.113333333333333,15.34,0.836423118865867,14.6,2461
,,,,,player,,,,,,Rest,2.53356890459364,7.600706713780918,0.717,13.0,2462
,,,,,player,,,,,,Karsa,3.990783410138249,11.972350230414747,0.7996306555863343,10.8,2463
,,,,,player,,,,,,Langx,3.1474654377880187,9.442396313364055,0.758888888888889,14.0,2464
,,,,,player,,,,,,Ming,3.28,9.84,0.7663551401869159,9.1,2465
,,,,,player,,,,,,Uzi,7.113333333333333,21.34,0.876746096959737,17.3,2466
,,,,,player,,,,,,Xiaohu,4.790419161676647,14.37125748502994,0.827300930713547,13.5,2467
,,,,,player,,,,,,Clid,4.524017467248908,40.71615720524017,0.8189723320158103,11.2,2468
,,,,,player,,,,,,Faker,3.761316872427984,33.851851851851855,0.7899740708729474,14.0,2469
,,,,,player,,,,,,Khan,3.736625514403292,33.629629629629626,0.7888792354474369,14.1,2470
,,,,,player,,,,,,Teddy,6.687898089171974,60.19108280254777,0.8699254349627175,15.4,2471
,,,,,player,,,,,,Effort,2.4441340782122905,21.997206703910614,0.7096512570965126,8.4,2472
,,,,,player,,,,,,Mata,2.857142857142857,0.0,0.7407407407407407,8.2,2473
,,,,,player,,,,,,Humanoid,1.9211267605633804,9.605633802816902,0.6576663452266153,13.6,2474
,,,,,player,,,,,,Kobbe,4.780346820809249,23.901734104046245,0.827,14.8,2475
,,,,,player,,,,,,Norskeren,2.8644688644688645,14.322344322344325,0.7412322274881517,7.8,2476
,,,,,player,,,,,,Vizicsacsi,2.546099290780142,12.73049645390071,0.718,12.9,2477
,,,,,player,,,,,,Xerxe,4.365,21.825000000000003,0.8136067101584343,10.6,2478
,,,,,player,,,,,,CoreJJ,2.76678445229682,8.30035335689046,0.7345215759849906,7.8,2479
,,,,,player,,,,,,Doublelift,2.9325842696629216,8.797752808988765,0.7457142857142858,14.6,2480
,,,,,player,,,,,,Impact,1.88339222614841,5.65017667844523,0.6531862745098039,12.0,2481
,,,,,player,,,,,,Jensen,2.4344569288389515,7.3033707865168545,0.7088331515812432,12.4,2482
,,,,,player,,,,,,Xmithie,2.6277602523659307,7.883280757097792,0.7243478260869566,10.0,2483
,,,,,player,,,,,,Envy,3.333333333333333,3.333333333333333,0.7692307692307692,0.0008086419753086,2484
,,,,,player,,,,,,micaO,3.818181818181818,3.818181818181818,0.7924528301886793,0.0007757575757575,2485
,,,,,player,,,,,,RedBert,2.375,2.375,0.7037037037037036,0.0014545454545454,2486
,,,,,player,,,,,,Shini,2.0625,2.0625,0.6734693877551019,0.0012444444444444,2487
,,,,,player,,,,,,Tay,2.25,2.25,0.6923076923076922,0.0009290322580645,2488
,,,,,player,,,,,,Babip,4.004,12.012,0.8001598721023181,0.0008473282442748,2489
,,,,,player,,,,,,Isles,2.4437869822485205,7.331360946745562,0.7096219931271477,0.0017692307692307,2490
,,,,,player,,,,,,Raes,2.5887573964497044,7.766272189349113,0.7213520197856554,0.000828025477707,2491
,,,,,player,,,,,,Tally,3.890756302521008,11.672268907563025,0.7955326460481099,0.0009406779661016,2492
,,,,,player,,,,,,Topoon,3.281368821292776,9.844106463878326,0.7664298401420958,0.0008248175182481,2493
,,,,,player,,,,,,Kramer,7.377952755905511,59.02362204724409,0.8806390977443608,0.0007700534759358,2494
,,,,,player,,,,,,Langx,4.128440366972477,33.027522935779814,0.8050089445438283,0.0009420289855072,2495
,,,,,player,,,,,,Mark,4.349282296650718,34.79425837320574,0.8130590339892666,0.001813953488372,2496
,,,,,player,,,,,,Peanut,3.526530612244898,28.212244897959184,0.7790802524797115,0.00116,2497
,,,,,player,,,,,,xiye,3.709219858156029,29.67375886524823,0.7876506024096386,0.0007888888888888,2498
,,,,,player,,,,,,Carzzy,3.071428571428572,12.285714285714288,0.7543859649122808,0.0006388888888888,2499
,,,,,player,,,,,,Humanoid,2.363636363636364,9.454545454545457,0.7027027027027027,0.0007014925373134,2500
,,,,,player,,,,,,Kaiser,2.3714285714285714,9.485714285714286,0.7033898305084746,0.0013174603174603,2501
,,,,,player,,,,,,Orome,2.5,10.0,0.7142857142857143,0.0009586776859504,2502
,,,,,player,,,,,,Shad0w,2.111111111111111,8.444444444444445,0.6785714285714286,0.0009024390243902,2503
,,,,,player,,,,,,Armut,3.6816479400749063,18.408239700374533,0.7864,0.0008759124087591,2504
,,,,,player,,,,,,Bolulu,3.058181818181818,15.290909090909093,0.753584229390681,0.0008870967741935,2505
,,,,,player,,,,,,KaKAO,3.745318352059925,18.726591760299627,0.7892659826361483,0.0007957746478873,2506
,,,,,player,,,,,,SnowFlower,2.2479564032697548,11.239782016348771,0.6921140939597316,0.0016046511627906,2507
,,,,,player,,,,,,Zeitnot,3.558052434456929,17.790262172284645,0.780608052588332,0.0007784810126582,2508
,,,,,player,,,,,,Hanabi,4.692307692307692,18.769230769230766,0.8243243243243242,0.0008343949044585,2509
,,,,,player,,,,,,Kaiwing,10.714285714285715,42.85714285714286,0.9146341463414634,0.0016808510638297,2510
,,,,,player,,,,,,Kongyue,12.166666666666666,48.66666666666666,0.9240506329113924,0.000863354037267,2511
,,,,,player,,,,,,Uniboy,14.4,57.6,0.96,0.0008192771084337,2512
,,,,,player,,,,,,Dee,11.030075187969924,22.06015037593985,0.916875,0.0008012422360248,2513
,,,,,player,,,,,,Unified,9.666666666666666,19.33333333333333,0.90625,0.0008770491803278,2514
,,,,,player,,,,,,Acce,1.9544072948328268,3.9088145896656536,0.661522633744856,0.0009098360655737,2515
,,,,,player,,,,,,Aloned,2.2099125364431487,4.419825072886297,0.6884650317892824,0.0008333333333333,2516
,,,,,player,,,,,,Josedeodo,2.5830258302583027,5.166051660516605,0.7209062821833162,0.001,2517
,,,,,player,,,,,,Leza,2.0031847133757963,4.006369426751593,0.6670201484623542,0.0009448818897637,2518
,,,,,player,,,,,,Shadow,2.6108949416342413,5.221789883268483,0.7230603448275863,0.0014181818181818,2519
,,,,,player,,,,,,Broxah,9.333333333333334,37.333333333333336,0.9032258064516128,0.00112,2520
,,,,,player,,,,,,CoreJJ,12.2,48.8,0.9242424242424242,0.0020277777777777,2521
,,,,,player,,,,,,Impact,5.555555555555555,22.22222222222222,0.847457627118644,0.000912,2522
,,,,,player,,,,,,Jensen,9.142857142857144,36.57142857142858,0.9014084507042256,0.000978417266187,2523
,,,,,player,,,,,,Tactical,7.375,29.5,0.8805970149253731,0.0009424460431654,2524
,,,,,player,,,,,,AHaHaCiK,4.229090909090909,25.37454545454545,0.8087621696801113,0.001,2525
,,,,,player,,,,,,BOSS,3.2763636363636364,19.658181818181816,0.766156462585034,0.0009548872180451,2526
,,,,,player,,,,,,Gadget,3.8333333333333335,23.0,0.7931034482758621,0.0006736842105263,2527
,,,,,player,,,,,,Nomanz,4.4,26.4,0.8148148148148148,0.0006184210526315,2528
,,,,,player,,,,,,SaNTaS,4.724444444444445,28.34666666666667,0.8253105590062112,0.0017173913043478,2529
,,,,,player,,,,,,Ace,1.8333333333333333,1.8333333333333333,0.6470588235294118,0.0007482517482517,2530
,,,,,player,,,,,,Archer,2.6666666666666665,2.6666666666666665,0.7272727272727273,0.0006965174129353,2531
,,,,,player,,,,,,Bugi,1.5,1.5,0.6,0.0009189189189189,2532
,,,,,player,,,,,,Paz,1.15,1.15,0.5348837209302325,0.0010384615384615,2533
,,,,,player,,,,,,Raina,1.2608695652173916,1.2608695652173916,0.5576923076923077,0.00138,2534
,,,,,player,,,,,,BeryL,3.237735849056604,45.32830188679245,0.7640249332146037,0.0013166666666666,2535
,,,,,player,,,,,,Canyon,7.21383647798742,100.99371069182388,0.8782542113323124,0.0008881118881118,2536
,,,,,player,,,,,,Ghost,7.631205673758865,106.83687943262412,0.8841413311421529,0.0008734177215189,2537
,,,,,player,,,,,,Nuguri,4.545851528384279,63.64192139737991,0.8196850393700787,0.0007701863354037,2538
,,,,,player,,,,,,ShowMaker,5.395604395604396,75.53846153846155,0.8436426116838488,0.000891156462585,2539
,,,,,player,,,,,,Chovy,4.428571428571429,17.714285714285715,0.8157894736842105,0.0011355932203389,2540
,,,,,player,,,,,,Deft,4.705128205128205,18.82051282051282,0.8247191011235956,0.0008343558282208,2541
,,,,,player,,,,,,Doran,3.421800947867299,13.687203791469196,0.7738478027867096,0.0007975460122699,2542
,,,,,player,,,,,,Keria,2.90625,11.625,0.744,0.0015098039215686,2543
,,,,,player,,,,,,Pyosik,3.76824034334764,15.07296137339056,0.7902790279027905,0.000937984496124,2544
,,,,,player,,,,,,IgNar,2.868,8.604,0.7414684591520165,0.0016,2545
,,,,,player,,,,,,PowerOfEvil,4.551912568306011,13.655737704918032,0.8198818897637795,0.0008260869565217,2546
,,,,,player,,,,,,Santorin,2.808988764044944,8.426966292134832,0.7374631268436578,0.0010520833333333,2547
,,,,,player,,,,,,Solo,1.1866666666666663,3.56,0.5426829268292683,0.000837037037037,2548
,,,,,player,,,,,,WildTurtle,4.098360655737705,12.295081967213116,0.8038585209003215,0.0009580419580419,2549
,,,,,player,,,,,,Bwipo,3.0837004405286343,18.50220264317181,0.7551240560949299,0.00092,2550
,,,,,player,,,,,,Hylissang,2.8049645390070923,16.829787234042556,0.7371854613233924,0.0015681818181818,2551
,,,,,player,,,,,,Nemesis,4.254335260115607,25.52601156069364,0.8096809680968097,0.0010086956521739,2552
,,,,,player,,,,,,Rekkles,7.587155963302751,45.52293577981651,0.8835470085470085,0.0011523809523809,2553
,,,,,player,,,,,,Selfmade,3.9138755980861246,23.483253588516742,0.7964946445959105,0.0009487179487179,2554
,,,,,player,,,,,,Caps,4.146853146853147,33.17482517482517,0.8057065217391305,0.0007237569060773,2555
,,,,,player,,,,,,Jankos,3.81,30.48,0.7920997920997921,0.0009274193548387,2556
,,,,,player,,,,,,Mikyx,3.0028011204481797,24.022408963585438,0.7501749475157452,0.0009871794871794,2557
,,,,,player,,,,,,Perkz,4.617283950617283,36.938271604938265,0.8219780219780218,0.0007301587301587,2558
,,,,,player,,,,,,Wunder,2.905537459283388,23.2442996742671,0.7439532944120101,0.000976,2559
,,,,,player,,,,,,Bdd,2.9138576779026217,14.569288389513108,0.7444976076555024,0.0009295774647887,2560
,,,,,player,,,,,,Clid,2.4244186046511627,12.122093023255813,0.7079796264855687,0.001,2561
,,,,,player,,,,,,Life,2.2397820163487743,11.198910081743872,0.6913372582001682,0.0015744680851063,2562
,,,,,player,,,,,,Rascal,1.94647201946472,9.7323600973236,0.6606110652353427,0.0009117647058823,2563
,,,,,player,,,,,,Ruler,3.862660944206009,19.313304721030043,0.794351279788173,0.0006363636363636,2564
,,,,,player,,,,,,Kanavi,3.0,15.0,0.75,0.0009,2565
,,,,,player,,,,,,LokeN,5.052631578947368,25.26315789473684,0.8347826086956521,0.0008985507246376,2566
,,,,,player,,,,,,LvMao,2.5,12.5,0.7142857142857143,0.0011935483870967,2567
,,,,,player,,,,,,Yagao,3.5,17.499999999999996,0.7777777777777778,0.0009426229508196,2568
,,,,,player,,,,,,Zoom,2.257142857142857,11.285714285714285,0.6929824561403509,0.0009465648854961,2569
,,,,,player,,,,,,Kramer,4.75,14.25,0.8260869565217391,0.0009220779220779,2570
,,,,,player,,,,,,Langx,2.886925795053004,8.660777385159012,0.7427272727272727,0.0009127516778523,2571
,,,,,player,,,,,,Mark,1.7494646680942183,5.248394004282655,0.6362928348909658,0.0013548387096774,2572
,,,,,player,,,,,,Peanut,4.147465437788019,12.442396313364055,0.8057296329453895,0.0009090909090909,2573
,,,,,player,,,,,,xiye,4.268,12.803999999999998,0.8101746393318148,0.0007708333333333,2574
,,,,,player,,,,,,Bruce,1.72,1.72,0.6323529411764706,0.0008101265822784,2575
,,,,,player,,,,,,Gemini,1.9463722397476344,1.9463722397476344,0.6605995717344754,0.0012784810126582,2576
,,,,,player,,,,,,Koala,1.2610966057441253,1.2610966057441253,0.5577367205542725,0.0014166666666666,2577
,,,,,player,,,,,,Mission,1.452316076294278,1.452316076294278,0.5922222222222222,0.0008985507246376,2578
,,,,,player,,,,,,PK,1.76,1.76,0.6376811594202899,0.0009658119658119,2579
,,,,,player,,,,,,Hanabi,1.502145922746781,3.004291845493562,0.6003430531732419,0.0010888888888888,2580
,,,,,player,,,,,,Kaiwing,2.072961373390558,4.145922746781116,0.6745810055865922,0.0022962962962962,2581
,,,,,player,,,,,,River,2.132,4.264,0.6807151979565773,0.0013582089552238,2582
,,,,,player,,,,,,Tank,2.0,4.0,0.6666666666666666,0.001041237113402,2583
,,,,,player,,,,,,Unified,2.17,4.34,0.6845425867507886,0.0009181818181818,2584
,,,,,player,,,,,,Finn,1.5525525525525523,1.5525525525525523,0.6082352941176471,0.001019801980198,2585
,,,,,player,,,,,,Hans sama,2.5021459227467813,2.5021459227467813,0.7144607843137255,0.001345238095238,2586
,,,,,player,,,,,,Inspired,1.6657142857142857,1.6657142857142857,0.62486602357985,0.0010978260869565,2587
,,,,,player,,,,,,Larssen,2.7649769585253456,2.7649769585253456,0.7343941248470013,0.0009622641509433,2588
,,,,,player,,,,,,Vander,1.9463722397476344,1.9463722397476344,0.6605995717344754,0.00165,2589
,,,,,player,,,,,,Angel,4.66350710900474,55.96208530805687,0.8234309623430963,0.00083125,2590
,,,,,player,,,,,,Bin,3.1314878892733566,37.57785467128028,0.7579564489112227,0.0007978142076502,2591
,,,,,player,,,,,,huanfeng,4.532407407407407,54.38888888888888,0.8192468619246862,0.0007075471698113,2592
,,,,,player,,,,,,SofM,4.130801687763713,49.56962025316455,0.8050986842105262,0.001,2593
,,,,,player,,,,,,SwordArt,2.874233128834356,34.490797546012274,0.7418844022169437,0.0016666666666666,2594
,,,,,player,,,,,,Broxah,5.491017964071856,16.473053892215567,0.8459409594095941,0.0011458333333333,2595
,,,,,player,,,,,,CoreJJ,4.147465437788019,12.442396313364055,0.8057296329453895,0.0011940298507462,2596
,,,,,player,,,,,,Impact,2.532,7.596,0.7168742921857305,0.0009008264462809,2597
,,,,,player,,,,,,Jensen,5.78,17.34,0.8525073746312685,0.0008972602739726,2598
,,,,,player,,,,,,Tactical,3.2968197879858656,9.890459363957596,0.7672697368421053,0.0008815789473684,2599
,,,,,player,,,,,,369,3.154545454545454,28.390909090909084,0.7592997811816191,0.0008666666666666,2600
,,,,,player,,,,,,JackeyLove,4.059288537549407,36.53359683794466,0.80234375,0.0006699029126213,2601
,,,,,player,,,,,,Karsa,5.255555555555556,47.3,0.8401420959147424,0.0010925925925925,2602
,,,,,player,,,,,,knight,4.790419161676647,43.11377245508982,0.8273009307135469,0.000950354609929,2603
,,,,,player,,,,,,yuyanjia,3.4268774703557314,30.841897233201585,0.7741071428571429,0.0016666666666666,2604
,,,,,player,,,,,,Biofrost,1.61,0.0,0.6168582375478927,0.0017692307692307,2605
,,,,,player,,,,,,Bjergsen,2.068,0.0,0.6740547588005215,0.001099099099099,2606
,,,,,player,,,,,,Broken Blade,1.6133333333333333,0.0,0.6173469387755102,0.0009365079365079,2607
,,,,,player,,,,,,Doublelift,1.2857142857142858,0.0,0.5625,0.0007857142857142,2608
,,,,,player,,,,,,Spica,2.3041474654377883,0.0,0.697350069735007,0.0009375,2609
,,,,,player,,,,,,AHaHaCiK,1.125703564727955,0.0,0.529567519858782,0.0008306451612903,2610
,,,,,player,,,,,,BOSS,1.1413276231263385,0.0,0.533,0.0008412698412698,2611
,,,,,player,,,,,,Gadget,1.38,0.0,0.5798319327731093,0.0005759162303664,2612
,,,,,player,,,,,,Nomanz,1.0,0.0,0.5,0.0007278106508875,2613
,,,,,player,,,,,,SaNTaS,1.1049250535331907,0.0,0.5249237029501526,0.002030303030303,2614
,,,,,player,,,,,,Doggo,5.46,27.3,0.8452012383900929,0.0007169811320754,2615
,,,,,player,,,,,,Husha,2.9063444108761325,14.531722054380662,0.7440061871616396,0.0009237288135593,2616
,,,,,player,,,,,,Kino,2.395408163265306,11.977040816326529,0.7054845980465815,0.0017045454545454,2617
,,,,,player,,,,,,Liang,2.542207792207792,12.71103896103896,0.7176901924839597,0.0008796992481203,2618
,,,,,player,,,,,,Maoan,2.552631578947368,12.76315789473684,0.7185185185185184,0.0010314960629921,2619
,,,,,player,,,,,,PK,0.8,0.0,0.4444444444444444,0.0008686868686868,2620
,,,,,player,,,,,,Blaber,5.411764705882353,32.47058823529412,0.8440366972477064,0.000875968992248,2621
,,,,,player,,,,,,Fudge,6.1861702127659575,37.11702127659574,0.8608438193930421,0.0008905109489051,2622
,,,,,player,,,,,,Perkz,5.654255319148936,33.92553191489361,0.8497202238209431,0.0008648648648648,2623
,,,,,player,,,,,,Vulcan,4.5,27.0,0.8181818181818182,0.0014509803921568,2624
,,,,,player,,,,,,Zven,5.255,31.53,0.8401278976818545,0.000875,2625
,,,,,player,,,,,,Aria,7.199999999999999,28.8,0.8999999999999999,0.0009703703703703,2626
,,,,,player,,,,,,Evi,4.545454545454545,18.18181818181818,0.819672131147541,0.0011100917431192,2627
,,,,,player,,,,,,Gaeng,4.833333333333334,19.333333333333336,0.8285714285714286,0.0021081081081081,2628
,,,,,player,,,,,,Steal,7.571428571428573,30.28571428571429,0.8833333333333334,0.0009504132231404,2629
,,,,,player,,,,,,Yutapon,11.4,45.6,0.9344262295081968,0.0010066666666666,2630
,,,,,player,,,,,,Alive,2.119891008174387,8.479564032697548,0.6794759825327511,0.0008616352201257,2631
,,,,,player,,,,,,Bolulu,3.7827868852459017,15.131147540983608,0.7909168808911741,0.0008129032258064,2632
,,,,,player,,,,,,Crazy,2.607717041800643,10.430868167202572,0.7228163992869876,0.0007298850574712,2633
,,,,,player,,,,,,Mojito,1.8308351177730195,7.323340471092078,0.646747352496218,0.0009327731092436,2634
,,,,,player,,,,,,Zergsting,1.790794979079498,7.163179916317992,0.6416791604197901,0.0014705882352941,2635
,,,,,player,,,,,,Chovy,5.542635658914729,33.25581395348837,0.8471563981042654,0.0007252747252747,2636
,,,,,player,,,,,,Deft,6.732484076433121,40.39490445859872,0.8706754530477759,0.0005921052631578,2637
,,,,,player,,,,,,Morgan,3.7383177570093458,22.429906542056077,0.7889546351084812,0.0008985507246376,2638
,,,,,player,,,,,,Vsta,4.742990654205607,28.457943925233643,0.8258746948738811,0.001469387755102,2639
,,,,,player,,,,,,Willer,5.855,35.13,0.8541210795040117,0.0009655172413793,2640
,,,,,player,,,,,,Ackerman,2.2,0.0,0.6875,0.0014,2641
,,,,,player,,,,,,Buggax,1.8333333333333333,0.0,0.6470588235294118,0.0006082474226804,2642
